comercializador,nome,tipo,segmento,faturacao,pagamento,opcao_horaria_e_ciclo,potencia_kva,preco_potencia_dia,formula_calculo,tar_incluida_energia,tar_incluida_potencia,financiamento_tse_incluido,desconto_fatura_mes,desconto_meses_limite,site_adesao,notas
Ibelectra,Ibelectra - Solução Família,Indexado Média,Doméstico e Não Doméstico,Fatura eletrónica,Débito Direto,Simples,1.15,0.1073,(OMIE_S_M/1000+Ibelectra_CS)*Perdas_Anuais_S+Ibelectra_K,False,True,False,,,https://ibelectra.com/casa/eletricidade/solucao-familia/,
Ibelectra,Ibelectra - Solução Família,Indexado Média,Doméstico e Não Doméstico,Fatura eletrónica,Débito Direto,Simples,2.3,0.1645,(OMIE_S_M/1000+Ibelectra_CS)*Perdas_Anuais_S+Ibelectra_K,False,True,False,,,https://ibelectra.com/casa/eletricidade/solucao-familia/,
Ibelectra,Ibelectra - Solução Família,Indexado Média,Doméstico e Não Doméstico,Fatura eletrónica,Débito Direto,Simples,3.45,0.2218,(OMIE_S_M/1000+Ibelectra_CS)*Perdas_Anuais_S+Ibelectra_K,False,True,False,,,https://ibelectra.com/casa/eletricidade/solucao-familia/,
Ibelectra,Ibelectra - Solução Família,Indexado Média,Doméstico e Não Doméstico,Fatura eletrónica,Débito Direto,Simples,4.6,0.2791,(OMIE_S_M/1000+Ibelectra_CS)*Perdas_Anuais_S+Ibelectra_K,False,True,False,,,https://ibelectra.com/casa/eletricidade/solucao-familia/,
Ibelectra,Ibelectra - Solução Família,Indexado Média,Doméstico e Não Doméstico,Fatura eletrónica,Débito Direto,Simples,5.75,0.3364,(OMIE_S_M/1000+Ibelectra_CS)*Perdas_Anuais_S+Ibelectra_K,False,True,False,,,https://ibelectra.com/casa/eletricidade/solucao-familia/,
Ibelectra,Ibelectra - Solução Família,Indexado Média,Doméstico e Não Doméstico,Fatura eletrónica,Débito Direto,Simples,6.9,0.3936,(OMIE_S_M/1000+Ibelectra_CS)*Perdas_Anuais_S+Ibelectra_K,False,True,False,,,https://ibelectra.com/casa/eletricidade/solucao-familia/,
Ibelectra,Ibelectra - Solução Família,Indexado Média,Doméstico e Não Doméstico,Fatura eletrónica,Débito Direto,Simples,10.35,0.5653999999999999,(OMIE_S_M/1000+Ibelectra_CS)*Perdas_Anuais_S+Ibelectra_K,False,True,False,,,https://ibelectra.com/casa/eletricidade/solucao-familia/,
Ibelectra,Ibelectra - Solução Família,Indexado Média,Doméstico e Não Doméstico,Fatura eletrónica,Débito Direto,Simples,13.8,0.7372000000000001,(OMIE_S_M/1000+Ibelectra_CS)*Perdas_Anuais_S+Ibelectra_K,False,True,False,,,https://ibelectra.com/casa/eletricidade/solucao-familia/,
Ibelectra,Ibelectra - Solução Família,Indexado Média,Doméstico e Não Doméstico,Fatura eletrónica,Débito Direto,Simples,17.25,0.9091,(OMIE_S_M/1000+Ibelectra_CS)*Perdas_Anuais_S+Ibelectra_K,False,True,False,,,https://ibelectra.com/casa/eletricidade/solucao-familia/,
Ibelectra,Ibelectra - Solução Família,Indexado Média,Doméstico e Não Doméstico,Fatura eletrónica,Débito Direto,Simples,20.7,1.0809,(OMIE_S_M/1000+Ibelectra_CS)*Perdas_Anuais_S+Ibelectra_K,False,True,False,,,https://ibelectra.com/casa/eletricidade/solucao-familia/,
Ibelectra,Ibelectra - Solução Família,Indexado Média,Doméstico e Não Doméstico,Fatura eletrónica,Débito Direto,Bi-horário - Ciclo Diário,1.15,0.1073,(OMIE_BD_M_V/1000+Ibelectra_CS)*Perdas_Anuais_BD_V+Ibelectra_K para Vazio; (OMIE_BD_M_FV/1000+Ibelectra_CS)*Perdas_Anuais_BD_FV+Ibelectra_K para Fora Vazio,False,True,False,,,https://ibelectra.com/casa/eletricidade/solucao-familia/,
Ibelectra,Ibelectra - Solução Família,Indexado Média,Doméstico e Não Doméstico,Fatura eletrónica,Débito Direto,Bi-horário - Ciclo Diário,2.3,0.1645,(OMIE_BD_M_V/1000+Ibelectra_CS)*Perdas_Anuais_BD_V+Ibelectra_K para Vazio; (OMIE_BD_M_FV/1000+Ibelectra_CS)*Perdas_Anuais_BD_FV+Ibelectra_K para Fora Vazio,False,True,False,,,https://ibelectra.com/casa/eletricidade/solucao-familia/,
Ibelectra,Ibelectra - Solução Família,Indexado Média,Doméstico e Não Doméstico,Fatura eletrónica,Débito Direto,Bi-horário - Ciclo Diário,3.45,0.2218,(OMIE_BD_M_V/1000+Ibelectra_CS)*Perdas_Anuais_BD_V+Ibelectra_K para Vazio; (OMIE_BD_M_FV/1000+Ibelectra_CS)*Perdas_Anuais_BD_FV+Ibelectra_K para Fora Vazio,False,True,False,,,https://ibelectra.com/casa/eletricidade/solucao-familia/,
Ibelectra,Ibelectra - Solução Família,Indexado Média,Doméstico e Não Doméstico,Fatura eletrónica,Débito Direto,Bi-horário - Ciclo Diário,4.6,0.2791,(OMIE_BD_M_V/1000+Ibelectra_CS)*Perdas_Anuais_BD_V+Ibelectra_K para Vazio; (OMIE_BD_M_FV/1000+Ibelectra_CS)*Perdas_Anuais_BD_FV+Ibelectra_K para Fora Vazio,False,True,False,,,https://ibelectra.com/casa/eletricidade/solucao-familia/,
Ibelectra,Ibelectra - Solução Família,Indexado Média,Doméstico e Não Doméstico,Fatura eletrónica,Débito Direto,Bi-horário - Ciclo Diário,5.75,0.3364,(OMIE_BD_M_V/1000+Ibelectra_CS)*Perdas_Anuais_BD_V+Ibelectra_K para Vazio; (OMIE_BD_M_FV/1000+Ibelectra_CS)*Perdas_Anuais_BD_FV+Ibelectra_K para Fora Vazio,False,True,False,,,https://ibelectra.com/casa/eletricidade/solucao-familia/,
Ibelectra,Ibelectra - Solução Família,Indexado Média,Doméstico e Não Doméstico,Fatura eletrónica,Débito Direto,Bi-horário - Ciclo Diário,6.9,0.3936,(OMIE_BD_M_V/1000+Ibelectra_CS)*Perdas_Anuais_BD_V+Ibelectra_K para Vazio; (OMIE_BD_M_FV/1000+Ibelectra_CS)*Perdas_Anuais_BD_FV+Ibelectra_K para Fora Vazio,False,True,False,,,https://ibelectra.com/casa/eletricidade/solucao-familia/,
Ibelectra,Ibelectra - Solução Família,Indexado Média,Doméstico e Não Doméstico,Fatura eletrónica,Débito Direto,Bi-horário - Ciclo Diário,10.35,0.5653999999999999,(OMIE_BD_M_V/1000+Ibelectra_CS)*Perdas_Anuais_BD_V+Ibelectra_K para Vazio; (OMIE_BD_M_FV/1000+Ibelectra_CS)*Perdas_Anuais_BD_FV+Ibelectra_K para Fora Vazio,False,True,False,,,https://ibelectra.com/casa/eletricidade/solucao-familia/,
Ibelectra,Ibelectra - Solução Família,Indexado Média,Doméstico e Não Doméstico,Fatura eletrónica,Débito Direto,Bi-horário - Ciclo Diário,13.8,0.7372000000000001,(OMIE_BD_M_V/1000+Ibelectra_CS)*Perdas_Anuais_BD_V+Ibelectra_K para Vazio; (OMIE_BD_M_FV/1000+Ibelectra_CS)*Perdas_Anuais_BD_FV+Ibelectra_K para Fora Vazio,False,True,False,,,https://ibelectra.com/casa/eletricidade/solucao-familia/,
Ibelectra,Ibelectra - Solução Família,Indexado Média,Doméstico e Não Doméstico,Fatura eletrónica,Débito Direto,Bi-horário - Ciclo Diário,17.25,0.9091,(OMIE_BD_M_V/1000+Ibelectra_CS)*Perdas_Anuais_BD_V+Ibelectra_K para Vazio; (OMIE_BD_M_FV/1000+Ibelectra_CS)*Perdas_Anuais_BD_FV+Ibelectra_K para Fora Vazio,False,True,False,,,https://ibelectra.com/casa/eletricidade/solucao-familia/,
Ibelectra,Ibelectra - Solução Família,Indexado Média,Doméstico e Não Doméstico,Fatura eletrónica,Débito Direto,Bi-horário - Ciclo Diário,20.7,1.0809,(OMIE_BD_M_V/1000+Ibelectra_CS)*Perdas_Anuais_BD_V+Ibelectra_K para Vazio; (OMIE_BD_M_FV/1000+Ibelectra_CS)*Perdas_Anuais_BD_FV+Ibelectra_K para Fora Vazio,False,True,False,,,https://ibelectra.com/casa/eletricidade/solucao-familia/,
Ibelectra,Ibelectra - Solução Família,Indexado Média,Doméstico e Não Doméstico,Fatura eletrónica,Débito Direto,Bi-horário - Ciclo Semanal,1.15,0.1073,(OMIE_BS_M_V/1000+Ibelectra_CS)*Perdas_Anuais_BS_V+Ibelectra_K para Vazio; (OMIE_BS_M_FV/1000+Ibelectra_CS)*Perdas_Anuais_BS_FV+Ibelectra_K para Fora Vazio,False,True,False,,,https://ibelectra.com/casa/eletricidade/solucao-familia/,
Ibelectra,Ibelectra - Solução Família,Indexado Média,Doméstico e Não Doméstico,Fatura eletrónica,Débito Direto,Bi-horário - Ciclo Semanal,2.3,0.1645,(OMIE_BS_M_V/1000+Ibelectra_CS)*Perdas_Anuais_BS_V+Ibelectra_K para Vazio; (OMIE_BS_M_FV/1000+Ibelectra_CS)*Perdas_Anuais_BS_FV+Ibelectra_K para Fora Vazio,False,True,False,,,https://ibelectra.com/casa/eletricidade/solucao-familia/,
Ibelectra,Ibelectra - Solução Família,Indexado Média,Doméstico e Não Doméstico,Fatura eletrónica,Débito Direto,Bi-horário - Ciclo Semanal,3.45,0.2218,(OMIE_BS_M_V/1000+Ibelectra_CS)*Perdas_Anuais_BS_V+Ibelectra_K para Vazio; (OMIE_BS_M_FV/1000+Ibelectra_CS)*Perdas_Anuais_BS_FV+Ibelectra_K para Fora Vazio,False,True,False,,,https://ibelectra.com/casa/eletricidade/solucao-familia/,
Ibelectra,Ibelectra - Solução Família,Indexado Média,Doméstico e Não Doméstico,Fatura eletrónica,Débito Direto,Bi-horário - Ciclo Semanal,4.6,0.2791,(OMIE_BS_M_V/1000+Ibelectra_CS)*Perdas_Anuais_BS_V+Ibelectra_K para Vazio; (OMIE_BS_M_FV/1000+Ibelectra_CS)*Perdas_Anuais_BS_FV+Ibelectra_K para Fora Vazio,False,True,False,,,https://ibelectra.com/casa/eletricidade/solucao-familia/,
Ibelectra,Ibelectra - Solução Família,Indexado Média,Doméstico e Não Doméstico,Fatura eletrónica,Débito Direto,Bi-horário - Ciclo Semanal,5.75,0.3364,(OMIE_BS_M_V/1000+Ibelectra_CS)*Perdas_Anuais_BS_V+Ibelectra_K para Vazio; (OMIE_BS_M_FV/1000+Ibelectra_CS)*Perdas_Anuais_BS_FV+Ibelectra_K para Fora Vazio,False,True,False,,,https://ibelectra.com/casa/eletricidade/solucao-familia/,
Ibelectra,Ibelectra - Solução Família,Indexado Média,Doméstico e Não Doméstico,Fatura eletrónica,Débito Direto,Bi-horário - Ciclo Semanal,6.9,0.3936,(OMIE_BS_M_V/1000+Ibelectra_CS)*Perdas_Anuais_BS_V+Ibelectra_K para Vazio; (OMIE_BS_M_FV/1000+Ibelectra_CS)*Perdas_Anuais_BS_FV+Ibelectra_K para Fora Vazio,False,True,False,,,https://ibelectra.com/casa/eletricidade/solucao-familia/,
Ibelectra,Ibelectra - Solução Família,Indexado Média,Doméstico e Não Doméstico,Fatura eletrónica,Débito Direto,Bi-horário - Ciclo Semanal,10.35,0.5653999999999999,(OMIE_BS_M_V/1000+Ibelectra_CS)*Perdas_Anuais_BS_V+Ibelectra_K para Vazio; (OMIE_BS_M_FV/1000+Ibelectra_CS)*Perdas_Anuais_BS_FV+Ibelectra_K para Fora Vazio,False,True,False,,,https://ibelectra.com/casa/eletricidade/solucao-familia/,
Ibelectra,Ibelectra - Solução Família,Indexado Média,Doméstico e Não Doméstico,Fatura eletrónica,Débito Direto,Bi-horário - Ciclo Semanal,13.8,0.7372000000000001,(OMIE_BS_M_V/1000+Ibelectra_CS)*Perdas_Anuais_BS_V+Ibelectra_K para Vazio; (OMIE_BS_M_FV/1000+Ibelectra_CS)*Perdas_Anuais_BS_FV+Ibelectra_K para Fora Vazio,False,True,False,,,https://ibelectra.com/casa/eletricidade/solucao-familia/,
Ibelectra,Ibelectra - Solução Família,Indexado Média,Doméstico e Não Doméstico,Fatura eletrónica,Débito Direto,Bi-horário - Ciclo Semanal,17.25,0.9091,(OMIE_BS_M_V/1000+Ibelectra_CS)*Perdas_Anuais_BS_V+Ibelectra_K para Vazio; (OMIE_BS_M_FV/1000+Ibelectra_CS)*Perdas_Anuais_BS_FV+Ibelectra_K para Fora Vazio,False,True,False,,,https://ibelectra.com/casa/eletricidade/solucao-familia/,
Ibelectra,Ibelectra - Solução Família,Indexado Média,Doméstico e Não Doméstico,Fatura eletrónica,Débito Direto,Bi-horário - Ciclo Semanal,20.7,1.0809,(OMIE_BS_M_V/1000+Ibelectra_CS)*Perdas_Anuais_BS_V+Ibelectra_K para Vazio; (OMIE_BS_M_FV/1000+Ibelectra_CS)*Perdas_Anuais_BS_FV+Ibelectra_K para Fora Vazio,False,True,False,,,https://ibelectra.com/casa/eletricidade/solucao-familia/,
Ibelectra,Ibelectra - Solução Família,Indexado Média,Doméstico e Não Doméstico,Fatura eletrónica,Débito Direto,Tri-horário > 20.7 kVA - Ciclo Diário,27.6,1.3448,(OMIE/1000+Ibelectra_CS)*PERDAS+Ibelectra_K,False,True,False,,,https://ibelectra.com/casa/eletricidade/solucao-familia/,
Ibelectra,Ibelectra - Solução Família,Indexado Média,Doméstico e Não Doméstico,Fatura eletrónica,Débito Direto,Tri-horário > 20.7 kVA - Ciclo Diário,34.5,1.676,(OMIE/1000+Ibelectra_CS)*PERDAS+Ibelectra_K,False,True,False,,,https://ibelectra.com/casa/eletricidade/solucao-familia/,
Ibelectra,Ibelectra - Solução Família,Indexado Média,Doméstico e Não Doméstico,Fatura eletrónica,Débito Direto,Tri-horário > 20.7 kVA - Ciclo Diário,41.4,2.0072,(OMIE/1000+Ibelectra_CS)*PERDAS+Ibelectra_K,False,True,False,,,https://ibelectra.com/casa/eletricidade/solucao-familia/,
Ibelectra,Ibelectra - Solução Família,Indexado Média,Doméstico e Não Doméstico,Fatura eletrónica,Débito Direto,Tri-horário > 20.7 kVA - Ciclo Semanal,27.6,1.3448,(OMIE/1000+Ibelectra_CS)*PERDAS+Ibelectra_K,False,True,False,,,https://ibelectra.com/casa/eletricidade/solucao-familia/,
Ibelectra,Ibelectra - Solução Família,Indexado Média,Doméstico e Não Doméstico,Fatura eletrónica,Débito Direto,Tri-horário > 20.7 kVA - Ciclo Semanal,34.5,1.676,(OMIE/1000+Ibelectra_CS)*PERDAS+Ibelectra_K,False,True,False,,,https://ibelectra.com/casa/eletricidade/solucao-familia/,
Ibelectra,Ibelectra - Solução Família,Indexado Média,Doméstico e Não Doméstico,Fatura eletrónica,Débito Direto,Tri-horário > 20.7 kVA - Ciclo Semanal,41.4,2.0072,(OMIE/1000+Ibelectra_CS)*PERDAS+Ibelectra_K,False,True,False,,,https://ibelectra.com/casa/eletricidade/solucao-familia/,
Ibelectra,Ibelectra - Solução Amigo,Indexado Média,Doméstico e Não Doméstico,Fatura eletrónica,"Débito Direto, Multibanco, Numerário/Payshop/CTT",Simples,1.15,0.1373,(OMIE_S_M/1000+Ibelectra_CS)*Perdas_Anuais_S+Ibelectra_K,False,True,False,,,https://ibelectra.com/casa/eletricidade/solucao-amigo/,
Ibelectra,Ibelectra - Solução Amigo,Indexado Média,Doméstico e Não Doméstico,Fatura eletrónica,"Débito Direto, Multibanco, Numerário/Payshop/CTT",Simples,2.3,0.1945,(OMIE_S_M/1000+Ibelectra_CS)*Perdas_Anuais_S+Ibelectra_K,False,True,False,,,https://ibelectra.com/casa/eletricidade/solucao-amigo/,
Ibelectra,Ibelectra - Solução Amigo,Indexado Média,Doméstico e Não Doméstico,Fatura eletrónica,"Débito Direto, Multibanco, Numerário/Payshop/CTT",Simples,3.45,0.2518,(OMIE_S_M/1000+Ibelectra_CS)*Perdas_Anuais_S+Ibelectra_K,False,True,False,,,https://ibelectra.com/casa/eletricidade/solucao-amigo/,
Ibelectra,Ibelectra - Solução Amigo,Indexado Média,Doméstico e Não Doméstico,Fatura eletrónica,"Débito Direto, Multibanco, Numerário/Payshop/CTT",Simples,4.6,0.3091,(OMIE_S_M/1000+Ibelectra_CS)*Perdas_Anuais_S+Ibelectra_K,False,True,False,,,https://ibelectra.com/casa/eletricidade/solucao-amigo/,
Ibelectra,Ibelectra - Solução Amigo,Indexado Média,Doméstico e Não Doméstico,Fatura eletrónica,"Débito Direto, Multibanco, Numerário/Payshop/CTT",Simples,5.75,0.3664,(OMIE_S_M/1000+Ibelectra_CS)*Perdas_Anuais_S+Ibelectra_K,False,True,False,,,https://ibelectra.com/casa/eletricidade/solucao-amigo/,
Ibelectra,Ibelectra - Solução Amigo,Indexado Média,Doméstico e Não Doméstico,Fatura eletrónica,"Débito Direto, Multibanco, Numerário/Payshop/CTT",Simples,6.9,0.4236,(OMIE_S_M/1000+Ibelectra_CS)*Perdas_Anuais_S+Ibelectra_K,False,True,False,,,https://ibelectra.com/casa/eletricidade/solucao-amigo/,
Ibelectra,Ibelectra - Solução Amigo,Indexado Média,Doméstico e Não Doméstico,Fatura eletrónica,"Débito Direto, Multibanco, Numerário/Payshop/CTT",Simples,10.35,0.5954,(OMIE_S_M/1000+Ibelectra_CS)*Perdas_Anuais_S+Ibelectra_K,False,True,False,,,https://ibelectra.com/casa/eletricidade/solucao-amigo/,
Ibelectra,Ibelectra - Solução Amigo,Indexado Média,Doméstico e Não Doméstico,Fatura eletrónica,"Débito Direto, Multibanco, Numerário/Payshop/CTT",Simples,13.8,0.7672,(OMIE_S_M/1000+Ibelectra_CS)*Perdas_Anuais_S+Ibelectra_K,False,True,False,,,https://ibelectra.com/casa/eletricidade/solucao-amigo/,
Ibelectra,Ibelectra - Solução Amigo,Indexado Média,Doméstico e Não Doméstico,Fatura eletrónica,"Débito Direto, Multibanco, Numerário/Payshop/CTT",Simples,17.25,0.9391,(OMIE_S_M/1000+Ibelectra_CS)*Perdas_Anuais_S+Ibelectra_K,False,True,False,,,https://ibelectra.com/casa/eletricidade/solucao-amigo/,
Ibelectra,Ibelectra - Solução Amigo,Indexado Média,Doméstico e Não Doméstico,Fatura eletrónica,"Débito Direto, Multibanco, Numerário/Payshop/CTT",Simples,20.7,1.1109,(OMIE_S_M/1000+Ibelectra_CS)*Perdas_Anuais_S+Ibelectra_K,False,True,False,,,https://ibelectra.com/casa/eletricidade/solucao-amigo/,
Ibelectra,Ibelectra - Solução Amigo,Indexado Média,Doméstico e Não Doméstico,Fatura eletrónica,"Débito Direto, Multibanco, Numerário/Payshop/CTT",Bi-horário - Ciclo Diário,1.15,0.1373,(OMIE_BD_M_V/1000+Ibelectra_CS)*Perdas_Anuais_BD_V+Ibelectra_K para Vazio; (OMIE_BD_M_FV/1000+Ibelectra_CS)*Perdas_Anuais_BD_FV+Ibelectra_K para Fora Vazio,False,True,False,,,https://ibelectra.com/casa/eletricidade/solucao-amigo/,
Ibelectra,Ibelectra - Solução Amigo,Indexado Média,Doméstico e Não Doméstico,Fatura eletrónica,"Débito Direto, Multibanco, Numerário/Payshop/CTT",Bi-horário - Ciclo Diário,2.3,0.1945,(OMIE_BD_M_V/1000+Ibelectra_CS)*Perdas_Anuais_BD_V+Ibelectra_K para Vazio; (OMIE_BD_M_FV/1000+Ibelectra_CS)*Perdas_Anuais_BD_FV+Ibelectra_K para Fora Vazio,False,True,False,,,https://ibelectra.com/casa/eletricidade/solucao-amigo/,
Ibelectra,Ibelectra - Solução Amigo,Indexado Média,Doméstico e Não Doméstico,Fatura eletrónica,"Débito Direto, Multibanco, Numerário/Payshop/CTT",Bi-horário - Ciclo Diário,3.45,0.2518,(OMIE_BD_M_V/1000+Ibelectra_CS)*Perdas_Anuais_BD_V+Ibelectra_K para Vazio; (OMIE_BD_M_FV/1000+Ibelectra_CS)*Perdas_Anuais_BD_FV+Ibelectra_K para Fora Vazio,False,True,False,,,https://ibelectra.com/casa/eletricidade/solucao-amigo/,
Ibelectra,Ibelectra - Solução Amigo,Indexado Média,Doméstico e Não Doméstico,Fatura eletrónica,"Débito Direto, Multibanco, Numerário/Payshop/CTT",Bi-horário - Ciclo Diário,4.6,0.3091,(OMIE_BD_M_V/1000+Ibelectra_CS)*Perdas_Anuais_BD_V+Ibelectra_K para Vazio; (OMIE_BD_M_FV/1000+Ibelectra_CS)*Perdas_Anuais_BD_FV+Ibelectra_K para Fora Vazio,False,True,False,,,https://ibelectra.com/casa/eletricidade/solucao-amigo/,
Ibelectra,Ibelectra - Solução Amigo,Indexado Média,Doméstico e Não Doméstico,Fatura eletrónica,"Débito Direto, Multibanco, Numerário/Payshop/CTT",Bi-horário - Ciclo Diário,5.75,0.3664,(OMIE_BD_M_V/1000+Ibelectra_CS)*Perdas_Anuais_BD_V+Ibelectra_K para Vazio; (OMIE_BD_M_FV/1000+Ibelectra_CS)*Perdas_Anuais_BD_FV+Ibelectra_K para Fora Vazio,False,True,False,,,https://ibelectra.com/casa/eletricidade/solucao-amigo/,
Ibelectra,Ibelectra - Solução Amigo,Indexado Média,Doméstico e Não Doméstico,Fatura eletrónica,"Débito Direto, Multibanco, Numerário/Payshop/CTT",Bi-horário - Ciclo Diário,6.9,0.4236,(OMIE_BD_M_V/1000+Ibelectra_CS)*Perdas_Anuais_BD_V+Ibelectra_K para Vazio; (OMIE_BD_M_FV/1000+Ibelectra_CS)*Perdas_Anuais_BD_FV+Ibelectra_K para Fora Vazio,False,True,False,,,https://ibelectra.com/casa/eletricidade/solucao-amigo/,
Ibelectra,Ibelectra - Solução Amigo,Indexado Média,Doméstico e Não Doméstico,Fatura eletrónica,"Débito Direto, Multibanco, Numerário/Payshop/CTT",Bi-horário - Ciclo Diário,10.35,0.5954,(OMIE_BD_M_V/1000+Ibelectra_CS)*Perdas_Anuais_BD_V+Ibelectra_K para Vazio; (OMIE_BD_M_FV/1000+Ibelectra_CS)*Perdas_Anuais_BD_FV+Ibelectra_K para Fora Vazio,False,True,False,,,https://ibelectra.com/casa/eletricidade/solucao-amigo/,
Ibelectra,Ibelectra - Solução Amigo,Indexado Média,Doméstico e Não Doméstico,Fatura eletrónica,"Débito Direto, Multibanco, Numerário/Payshop/CTT",Bi-horário - Ciclo Diário,13.8,0.7672,(OMIE_BD_M_V/1000+Ibelectra_CS)*Perdas_Anuais_BD_V+Ibelectra_K para Vazio; (OMIE_BD_M_FV/1000+Ibelectra_CS)*Perdas_Anuais_BD_FV+Ibelectra_K para Fora Vazio,False,True,False,,,https://ibelectra.com/casa/eletricidade/solucao-amigo/,
Ibelectra,Ibelectra - Solução Amigo,Indexado Média,Doméstico e Não Doméstico,Fatura eletrónica,"Débito Direto, Multibanco, Numerário/Payshop/CTT",Bi-horário - Ciclo Diário,17.25,0.9391,(OMIE_BD_M_V/1000+Ibelectra_CS)*Perdas_Anuais_BD_V+Ibelectra_K para Vazio; (OMIE_BD_M_FV/1000+Ibelectra_CS)*Perdas_Anuais_BD_FV+Ibelectra_K para Fora Vazio,False,True,False,,,https://ibelectra.com/casa/eletricidade/solucao-amigo/,
Ibelectra,Ibelectra - Solução Amigo,Indexado Média,Doméstico e Não Doméstico,Fatura eletrónica,"Débito Direto, Multibanco, Numerário/Payshop/CTT",Bi-horário - Ciclo Diário,20.7,1.1109,(OMIE_BD_M_V/1000+Ibelectra_CS)*Perdas_Anuais_BD_V+Ibelectra_K para Vazio; (OMIE_BD_M_FV/1000+Ibelectra_CS)*Perdas_Anuais_BD_FV+Ibelectra_K para Fora Vazio,False,True,False,,,https://ibelectra.com/casa/eletricidade/solucao-amigo/,
Ibelectra,Ibelectra - Solução Amigo,Indexado Média,Doméstico e Não Doméstico,Fatura eletrónica,"Débito Direto, Multibanco, Numerário/Payshop/CTT",Bi-horário - Ciclo Semanal,1.15,0.1373,(OMIE_BS_M_V/1000+Ibelectra_CS)*Perdas_Anuais_BS_V+Ibelectra_K para Vazio; (OMIE_BS_M_FV/1000+Ibelectra_CS)*Perdas_Anuais_BS_FV+Ibelectra_K para Fora Vazio,False,True,False,,,https://ibelectra.com/casa/eletricidade/solucao-amigo/,
Ibelectra,Ibelectra - Solução Amigo,Indexado Média,Doméstico e Não Doméstico,Fatura eletrónica,"Débito Direto, Multibanco, Numerário/Payshop/CTT",Bi-horário - Ciclo Semanal,2.3,0.1945,(OMIE_BS_M_V/1000+Ibelectra_CS)*Perdas_Anuais_BS_V+Ibelectra_K para Vazio; (OMIE_BS_M_FV/1000+Ibelectra_CS)*Perdas_Anuais_BS_FV+Ibelectra_K para Fora Vazio,False,True,False,,,https://ibelectra.com/casa/eletricidade/solucao-amigo/,
Ibelectra,Ibelectra - Solução Amigo,Indexado Média,Doméstico e Não Doméstico,Fatura eletrónica,"Débito Direto, Multibanco, Numerário/Payshop/CTT",Bi-horário - Ciclo Semanal,3.45,0.2518,(OMIE_BS_M_V/1000+Ibelectra_CS)*Perdas_Anuais_BS_V+Ibelectra_K para Vazio; (OMIE_BS_M_FV/1000+Ibelectra_CS)*Perdas_Anuais_BS_FV+Ibelectra_K para Fora Vazio,False,True,False,,,https://ibelectra.com/casa/eletricidade/solucao-amigo/,
Ibelectra,Ibelectra - Solução Amigo,Indexado Média,Doméstico e Não Doméstico,Fatura eletrónica,"Débito Direto, Multibanco, Numerário/Payshop/CTT",Bi-horário - Ciclo Semanal,4.6,0.3091,(OMIE_BS_M_V/1000+Ibelectra_CS)*Perdas_Anuais_BS_V+Ibelectra_K para Vazio; (OMIE_BS_M_FV/1000+Ibelectra_CS)*Perdas_Anuais_BS_FV+Ibelectra_K para Fora Vazio,False,True,False,,,https://ibelectra.com/casa/eletricidade/solucao-amigo/,
