comercializador,nome,proposta,tipo,segmento,faturacao,pagamento,opcao_horaria_e_ciclo,potencia_kva,preco_potencia_dia,preco_energia_simples,preco_energia_fora_vazio,preco_energia_vazio_bi,preco_energia_ponta,preco_energia_cheias,preco_energia_vazio_tri,tar_incluida_energia,tar_incluida_potencia,financiamento_tse_incluido,desconto_fatura_mes,desconto_meses_limite,site_adesao,notas,Unnamed: 23
Endesa,Endesa Quero+ (-23% 3m > -13%) (FE+DD),,Fixo,Doméstico,Fatura eletrónica,Débito Direto,Bi-horário - Ciclo Diário,5.75,0.5224,,0.19331,0.140058,,,,True,True,True,12.3,3.0,https://www.endesa.pt/particulares/planos/luz/quero-mais-luz,"Oferta de 10€ (+IVA) nos primeiros 3 meses. Desconto de 23% nos 3 primeiros meses, depois diminui para 13%. Verifique o valor após os 3 meses iniciais neste simulador.",
Endesa,Endesa Quero+ (-23% 3m > -13%) (FE+DD),,Fixo,Doméstico,Fatura eletrónica,Débito Direto,Bi-horário - Ciclo Diário,6.9,0.5862,,0.19331,0.140058,,,,True,True,True,12.3,3.0,https://www.endesa.pt/particulares/planos/luz/quero-mais-luz,"Oferta de 10€ (+IVA) nos primeiros 3 meses. Desconto de 23% nos 3 primeiros meses, depois diminui para 13%. Verifique o valor após os 3 meses iniciais neste simulador.",
Endesa,Endesa Quero+ (-23% 3m > -13%) (FE+DD),,Fixo,Doméstico,Fatura eletrónica,Débito Direto,Bi-horário - Ciclo Diário,10.35,0.8167,,0.19331,0.140058,,,,True,True,True,12.3,3.0,https://www.endesa.pt/particulares/planos/luz/quero-mais-luz,"Oferta de 10€ (+IVA) nos primeiros 3 meses. Desconto de 23% nos 3 primeiros meses, depois diminui para 13%. Verifique o valor após os 3 meses iniciais neste simulador.",
Endesa,Endesa Quero+ (-23% 3m > -13%) (FE+DD),,Fixo,Doméstico,Fatura eletrónica,Débito Direto,Bi-horário - Ciclo Diário,13.8,1.0854,,0.19331,0.140058,,,,True,True,True,12.3,3.0,https://www.endesa.pt/particulares/planos/luz/quero-mais-luz,"Oferta de 10€ (+IVA) nos primeiros 3 meses. Desconto de 23% nos 3 primeiros meses, depois diminui para 13%. Verifique o valor após os 3 meses iniciais neste simulador.",
Endesa,Endesa Quero+ (-23% 3m > -13%) (FE+DD),,Fixo,Doméstico,Fatura eletrónica,Débito Direto,Bi-horário - Ciclo Diário,17.25,1.3296,,0.19331,0.140058,,,,True,True,True,12.3,3.0,https://www.endesa.pt/particulares/planos/luz/quero-mais-luz,"Oferta de 10€ (+IVA) nos primeiros 3 meses. Desconto de 23% nos 3 primeiros meses, depois diminui para 13%. Verifique o valor após os 3 meses iniciais neste simulador.",
Endesa,Endesa Quero+ (-23% 3m > -13%) (FE+DD),,Fixo,Doméstico,Fatura eletrónica,Débito Direto,Bi-horário - Ciclo Diário,20.7,1.637,,0.19331,0.140058,,,,True,True,True,12.3,3.0,https://www.endesa.pt/particulares/planos/luz/quero-mais-luz,"Oferta de 10€ (+IVA) nos primeiros 3 meses. Desconto de 23% nos 3 primeiros meses, depois diminui para 13%. Verifique o valor após os 3 meses iniciais neste simulador.",
Endesa,Endesa Quero+ (-23% 3m > -13%) (FE+DD),,Fixo,Doméstico,Fatura eletrónica,Débito Direto,Bi-horário - Ciclo Semanal,3.45,0.3875,,0.19331,0.140058,,,,True,True,True,12.3,3.0,https://www.endesa.pt/particulares/planos/luz/quero-mais-luz,"Oferta de 10€ (+IVA) nos primeiros 3 meses. Desconto de 23% nos 3 primeiros meses, depois diminui para 13%. Verifique o valor após os 3 meses iniciais neste simulador.",
Endesa,Endesa Quero+ (-23% 3m > -13%) (FE+DD),,Fixo,Doméstico,Fatura eletrónica,Débito Direto,Bi-horário - Ciclo Semanal,4.6,0.4592,,0.19331,0.140058,,,,True,True,True,12.3,3.0,https://www.endesa.pt/particulares/planos/luz/quero-mais-luz,"Oferta de 10€ (+IVA) nos primeiros 3 meses. Desconto de 23% nos 3 primeiros meses, depois diminui para 13%. Verifique o valor após os 3 meses iniciais neste simulador.",
Endesa,Endesa Quero+ (-23% 3m > -13%) (FE+DD),,Fixo,Doméstico,Fatura eletrónica,Débito Direto,Bi-horário - Ciclo Semanal,5.75,0.5224,,0.19331,0.140058,,,,True,True,True,12.3,3.0,https://www.endesa.pt/particulares/planos/luz/quero-mais-luz,"Oferta de 10€ (+IVA) nos primeiros 3 meses. Desconto de 23% nos 3 primeiros meses, depois diminui para 13%. Verifique o valor após os 3 meses iniciais neste simulador.",
Endesa,Endesa Quero+ (-23% 3m > -13%) (FE+DD),,Fixo,Doméstico,Fatura eletrónica,Débito Direto,Bi-horário - Ciclo Semanal,6.9,0.5862,,0.19331,0.140058,,,,True,True,True,12.3,3.0,https://www.endesa.pt/particulares/planos/luz/quero-mais-luz,"Oferta de 10€ (+IVA) nos primeiros 3 meses. Desconto de 23% nos 3 primeiros meses, depois diminui para 13%. Verifique o valor após os 3 meses iniciais neste simulador.",
Endesa,Endesa Quero+ (-23% 3m > -13%) (FE+DD),,Fixo,Doméstico,Fatura eletrónica,Débito Direto,Bi-horário - Ciclo Semanal,10.35,0.8167,,0.19331,0.140058,,,,True,True,True,12.3,3.0,https://www.endesa.pt/particulares/planos/luz/quero-mais-luz,"Oferta de 10€ (+IVA) nos primeiros 3 meses. Desconto de 23% nos 3 primeiros meses, depois diminui para 13%. Verifique o valor após os 3 meses iniciais neste simulador.",
Endesa,Endesa Quero+ (-23% 3m > -13%) (FE+DD),,Fixo,Doméstico,Fatura eletrónica,Débito Direto,Bi-horário - Ciclo Semanal,13.8,1.0854,,0.19331,0.140058,,,,True,True,True,12.3,3.0,https://www.endesa.pt/particulares/planos/luz/quero-mais-luz,"Oferta de 10€ (+IVA) nos primeiros 3 meses. Desconto de 23% nos 3 primeiros meses, depois diminui para 13%. Verifique o valor após os 3 meses iniciais neste simulador.",
Endesa,Endesa Quero+ (-23% 3m > -13%) (FE+DD),,Fixo,Doméstico,Fatura eletrónica,Débito Direto,Bi-horário - Ciclo Semanal,17.25,1.3296,,0.19331,0.140058,,,,True,True,True,12.3,3.0,https://www.endesa.pt/particulares/planos/luz/quero-mais-luz,"Oferta de 10€ (+IVA) nos primeiros 3 meses. Desconto de 23% nos 3 primeiros meses, depois diminui para 13%. Verifique o valor após os 3 meses iniciais neste simulador.",
Endesa,Endesa Quero+ (-23% 3m > -13%) (FE+DD),,Fixo,Doméstico,Fatura eletrónica,Débito Direto,Bi-horário - Ciclo Semanal,20.7,1.637,,0.19331,0.140058,,,,True,True,True,12.3,3.0,https://www.endesa.pt/particulares/planos/luz/quero-mais-luz,"Oferta de 10€ (+IVA) nos primeiros 3 meses. Desconto de 23% nos 3 primeiros meses, depois diminui para 13%. Verifique o valor após os 3 meses iniciais neste simulador.",
Endesa,Endesa Quero+ (Depois 3 m -12%)  (FE ou DD),,Fixo,Doméstico,"Fatura eletrónica, Fatura em papel","Débito Direto, Multibanco, Numerário/Payshop/CTT",Simples,1.15,0.2818,0.185746,,,,,,True,True,True,,,https://www.endesa.pt/particulares/planos/luz/quero-mais-luz,"Desconto de 12% após 3 meses iniciais. Oferta de 12,3€ no primeiro mês (não incluído).",
Endesa,Endesa Quero+ (Depois 3 m -12%)  (FE ou DD),,Fixo,Doméstico,"Fatura eletrónica, Fatura em papel","Débito Direto, Multibanco, Numerário/Payshop/CTT",Simples,2.3,0.3684,0.185746,,,,,,True,True,True,,,https://www.endesa.pt/particulares/planos/luz/quero-mais-luz,"Desconto de 12% após 3 meses iniciais. Oferta de 12,3€ no primeiro mês (não incluído).",
Endesa,Endesa Quero+ (Depois 3 m -12%)  (FE ou DD),,Fixo,Doméstico,"Fatura eletrónica, Fatura em papel","Débito Direto, Multibanco, Numerário/Payshop/CTT",Simples,3.45,0.4362,0.185746,,,,,,True,True,True,,,https://www.endesa.pt/particulares/planos/luz/quero-mais-luz,"Desconto de 12% após 3 meses iniciais. Oferta de 12,3€ no primeiro mês (não incluído).",
Endesa,Endesa Quero+ (Depois 3 m -12%)  (FE ou DD),,Fixo,Doméstico,"Fatura eletrónica, Fatura em papel","Débito Direto, Multibanco, Numerário/Payshop/CTT",Simples,4.6,0.5678,0.185746,,,,,,True,True,True,,,https://www.endesa.pt/particulares/planos/luz/quero-mais-luz,"Desconto de 12% após 3 meses iniciais. Oferta de 12,3€ no primeiro mês (não incluído).",
Endesa,Endesa Quero+ (Depois 3 m -12%)  (FE ou DD),,Fixo,Doméstico,"Fatura eletrónica, Fatura em papel","Débito Direto, Multibanco, Numerário/Payshop/CTT",Simples,5.75,0.6679,0.185746,,,,,,True,True,True,,,https://www.endesa.pt/particulares/planos/luz/quero-mais-luz,"Desconto de 12% após 3 meses iniciais. Oferta de 12,3€ no primeiro mês (não incluído).",
Endesa,Endesa Quero+ (Depois 3 m -12%)  (FE ou DD),,Fixo,Doméstico,"Fatura eletrónica, Fatura em papel","Débito Direto, Multibanco, Numerário/Payshop/CTT",Simples,6.9,0.8525,0.185746,,,,,,True,True,True,,,https://www.endesa.pt/particulares/planos/luz/quero-mais-luz,"Desconto de 12% após 3 meses iniciais. Oferta de 12,3€ no primeiro mês (não incluído).",
Endesa,Endesa Quero+ (Depois 3 m -12%)  (FE ou DD),,Fixo,Doméstico,"Fatura eletrónica, Fatura em papel","Débito Direto, Multibanco, Numerário/Payshop/CTT",Simples,10.35,1.0397,0.185746,,,,,,True,True,True,,,https://www.endesa.pt/particulares/planos/luz/quero-mais-luz,"Desconto de 12% após 3 meses iniciais. Oferta de 12,3€ no primeiro mês (não incluído).",
Endesa,Endesa Quero+ (Depois 3 m -12%)  (FE ou DD),,Fixo,Doméstico,"Fatura eletrónica, Fatura em papel","Débito Direto, Multibanco, Numerário/Payshop/CTT",Simples,13.8,1.3516,0.185746,,,,,,True,True,True,,,https://www.endesa.pt/particulares/planos/luz/quero-mais-luz,"Desconto de 12% após 3 meses iniciais. Oferta de 12,3€ no primeiro mês (não incluído).",
Endesa,Endesa Quero+ (Depois 3 m -12%)  (FE ou DD),,Fixo,Doméstico,"Fatura eletrónica, Fatura em papel","Débito Direto, Multibanco, Numerário/Payshop/CTT",Simples,17.25,1.6842,0.185746,,,,,,True,True,True,,,https://www.endesa.pt/particulares/planos/luz/quero-mais-luz,"Desconto de 12% após 3 meses iniciais. Oferta de 12,3€ no primeiro mês (não incluído).",
Endesa,Endesa Quero+ (Depois 3 m -12%)  (FE ou DD),,Fixo,Doméstico,"Fatura eletrónica, Fatura em papel","Débito Direto, Multibanco, Numerário/Payshop/CTT",Simples,20.7,2.1587,0.185746,,,,,,True,True,True,,,https://www.endesa.pt/particulares/planos/luz/quero-mais-luz,"Desconto de 12% após 3 meses iniciais. Oferta de 12,3€ no primeiro mês (não incluído).",
Endesa,Endesa Quero+ (Depois 3 m -12%)  (FE ou DD),,Fixo,Doméstico,"Fatura eletrónica, Fatura em papel","Débito Direto, Multibanco, Numerário/Payshop/CTT",Bi-horário - Ciclo Diário,3.45,0.4429,,0.220926,0.160066,,,,True,True,True,,,https://www.endesa.pt/particulares/planos/luz/quero-mais-luz,"Desconto de 12% após 3 meses iniciais. Oferta de 12,3€ no primeiro mês (não incluído).",
Endesa,Endesa Quero+ (Depois 3 m -12%)  (FE ou DD),,Fixo,Doméstico,"Fatura eletrónica, Fatura em papel","Débito Direto, Multibanco, Numerário/Payshop/CTT",Bi-horário - Ciclo Diário,4.6,0.5248,,0.220926,0.160066,,,,True,True,True,,,https://www.endesa.pt/particulares/planos/luz/quero-mais-luz,"Desconto de 12% após 3 meses iniciais. Oferta de 12,3€ no primeiro mês (não incluído).",
Endesa,Endesa Quero+ (Depois 3 m -12%)  (FE ou DD),,Fixo,Doméstico,"Fatura eletrónica, Fatura em papel","Débito Direto, Multibanco, Numerário/Payshop/CTT",Bi-horário - Ciclo Diário,5.75,0.5971,,0.220926,0.160066,,,,True,True,True,,,https://www.endesa.pt/particulares/planos/luz/quero-mais-luz,"Desconto de 12% após 3 meses iniciais. Oferta de 12,3€ no primeiro mês (não incluído).",
Endesa,Endesa Quero+ (Depois 3 m -12%)  (FE ou DD),,Fixo,Doméstico,"Fatura eletrónica, Fatura em papel","Débito Direto, Multibanco, Numerário/Payshop/CTT",Bi-horário - Ciclo Diário,6.9,0.6699,,0.220926,0.160066,,,,True,True,True,,,https://www.endesa.pt/particulares/planos/luz/quero-mais-luz,"Desconto de 12% após 3 meses iniciais. Oferta de 12,3€ no primeiro mês (não incluído).",
Endesa,Endesa Quero+ (Depois 3 m -12%)  (FE ou DD),,Fixo,Doméstico,"Fatura eletrónica, Fatura em papel","Débito Direto, Multibanco, Numerário/Payshop/CTT",Bi-horário - Ciclo Diário,10.35,0.9334,,0.220926,0.160066,,,,True,True,True,,,https://www.endesa.pt/particulares/planos/luz/quero-mais-luz,"Desconto de 12% após 3 meses iniciais. Oferta de 12,3€ no primeiro mês (não incluído).",
Endesa,Endesa Quero+ (Depois 3 m -12%)  (FE ou DD),,Fixo,Doméstico,"Fatura eletrónica, Fatura em papel","Débito Direto, Multibanco, Numerário/Payshop/CTT",Bi-horário - Ciclo Diário,13.8,1.2404,,0.220926,0.160066,,,,True,True,True,,,https://www.endesa.pt/particulares/planos/luz/quero-mais-luz,"Desconto de 12% após 3 meses iniciais. Oferta de 12,3€ no primeiro mês (não incluído).",
Endesa,Endesa Quero+ (Depois 3 m -12%)  (FE ou DD),,Fixo,Doméstico,"Fatura eletrónica, Fatura em papel","Débito Direto, Multibanco, Numerário/Payshop/CTT",Bi-horário - Ciclo Diário,17.25,1.5195,,0.220926,0.160066,,,,True,True,True,,,https://www.endesa.pt/particulares/planos/luz/quero-mais-luz,"Desconto de 12% após 3 meses iniciais. Oferta de 12,3€ no primeiro mês (não incluído).",
Endesa,Endesa Quero+ (Depois 3 m -12%)  (FE ou DD),,Fixo,Doméstico,"Fatura eletrónica, Fatura em papel","Débito Direto, Multibanco, Numerário/Payshop/CTT",Bi-horário - Ciclo Diário,20.7,1.8709,,0.220926,0.160066,,,,True,True,True,,,https://www.endesa.pt/particulares/planos/luz/quero-mais-luz,"Desconto de 12% após 3 meses iniciais. Oferta de 12,3€ no primeiro mês (não incluído).",
Endesa,Endesa Quero+ (Depois 3 m -12%)  (FE ou DD),,Fixo,Doméstico,"Fatura eletrónica, Fatura em papel","Débito Direto, Multibanco, Numerário/Payshop/CTT",Bi-horário - Ciclo Semanal,3.45,0.4429,,0.220926,0.160066,,,,True,True,True,,,https://www.endesa.pt/particulares/planos/luz/quero-mais-luz,"Desconto de 12% após 3 meses iniciais. Oferta de 12,3€ no primeiro mês (não incluído).",
Endesa,Endesa Quero+ (Depois 3 m -12%)  (FE ou DD),,Fixo,Doméstico,"Fatura eletrónica, Fatura em papel","Débito Direto, Multibanco, Numerário/Payshop/CTT",Bi-horário - Ciclo Semanal,4.6,0.5248,,0.220926,0.160066,,,,True,True,True,,,https://www.endesa.pt/particulares/planos/luz/quero-mais-luz,"Desconto de 12% após 3 meses iniciais. Oferta de 12,3€ no primeiro mês (não incluído).",
Endesa,Endesa Quero+ (Depois 3 m -12%)  (FE ou DD),,Fixo,Doméstico,"Fatura eletrónica, Fatura em papel","Débito Direto, Multibanco, Numerário/Payshop/CTT",Bi-horário - Ciclo Semanal,5.75,0.5971,,0.220926,0.160066,,,,True,True,True,,,https://www.endesa.pt/particulares/planos/luz/quero-mais-luz,"Desconto de 12% após 3 meses iniciais. Oferta de 12,3€ no primeiro mês (não incluído).",
Endesa,Endesa Quero+ (Depois 3 m -12%)  (FE ou DD),,Fixo,Doméstico,"Fatura eletrónica, Fatura em papel","Débito Direto, Multibanco, Numerário/Payshop/CTT",Bi-horário - Ciclo Semanal,6.9,0.6699,,0.220926,0.160066,,,,True,True,True,,,https://www.endesa.pt/particulares/planos/luz/quero-mais-luz,"Desconto de 12% após 3 meses iniciais. Oferta de 12,3€ no primeiro mês (não incluído).",
Endesa,Endesa Quero+ (Depois 3 m -12%)  (FE ou DD),,Fixo,Doméstico,"Fatura eletrónica, Fatura em papel","Débito Direto, Multibanco, Numerário/Payshop/CTT",Bi-horário - Ciclo Semanal,10.35,0.9334,,0.220926,0.160066,,,,True,True,True,,,https://www.endesa.pt/particulares/planos/luz/quero-mais-luz,"Desconto de 12% após 3 meses iniciais. Oferta de 12,3€ no primeiro mês (não incluído).",
Endesa,Endesa Quero+ (Depois 3 m -12%)  (FE ou DD),,Fixo,Doméstico,"Fatura eletrónica, Fatura em papel","Débito Direto, Multibanco, Numerário/Payshop/CTT",Bi-horário - Ciclo Semanal,13.8,1.2404,,0.220926,0.160066,,,,True,True,True,,,https://www.endesa.pt/particulares/planos/luz/quero-mais-luz,"Desconto de 12% após 3 meses iniciais. Oferta de 12,3€ no primeiro mês (não incluído).",
Endesa,Endesa Quero+ (Depois 3 m -12%)  (FE ou DD),,Fixo,Doméstico,"Fatura eletrónica, Fatura em papel","Débito Direto, Multibanco, Numerário/Payshop/CTT",Bi-horário - Ciclo Semanal,17.25,1.5195,,0.220926,0.160066,,,,True,True,True,,,https://www.endesa.pt/particulares/planos/luz/quero-mais-luz,"Desconto de 12% após 3 meses iniciais. Oferta de 12,3€ no primeiro mês (não incluído).",
Endesa,Endesa Quero+ (Depois 3 m -12%)  (FE ou DD),,Fixo,Doméstico,"Fatura eletrónica, Fatura em papel","Débito Direto, Multibanco, Numerário/Payshop/CTT",Bi-horário - Ciclo Semanal,20.7,1.8709,,0.220926,0.160066,,,,True,True,True,,,https://www.endesa.pt/particulares/planos/luz/quero-mais-luz,"Desconto de 12% após 3 meses iniciais. Oferta de 12,3€ no primeiro mês (não incluído).",
Endesa,Endesa Quero+ (Depois 3 m -13%)  (FE+DD),,Fixo,Doméstico,Fatura eletrónica,Débito Direto,Simples,1.15,0.2786,0.183635,,,,,,True,True,True,,,https://www.endesa.pt/particulares/planos/luz/quero-mais-luz,"Desconto de 13% após 3 meses iniciais. Oferta de 12,3€ no primeiro mês (não incluído).",
Endesa,Endesa Quero+ (Depois 3 m -13%)  (FE+DD),,Fixo,Doméstico,Fatura eletrónica,Débito Direto,Simples,2.3,0.3642,0.183635,,,,,,True,True,True,,,https://www.endesa.pt/particulares/planos/luz/quero-mais-luz,"Desconto de 13% após 3 meses iniciais. Oferta de 12,3€ no primeiro mês (não incluído).",
Endesa,Endesa Quero+ (Depois 3 m -13%)  (FE+DD),,Fixo,Doméstico,Fatura eletrónica,Débito Direto,Simples,3.45,0.4313,0.183635,,,,,,True,True,True,,,https://www.endesa.pt/particulares/planos/luz/quero-mais-luz,"Desconto de 13% após 3 meses iniciais. Oferta de 12,3€ no primeiro mês (não incluído).",
Endesa,Endesa Quero+ (Depois 3 m -13%)  (FE+DD),,Fixo,Doméstico,Fatura eletrónica,Débito Direto,Simples,4.6,0.5613,0.183635,,,,,,True,True,True,,,https://www.endesa.pt/particulares/planos/luz/quero-mais-luz,"Desconto de 13% após 3 meses iniciais. Oferta de 12,3€ no primeiro mês (não incluído).",
Endesa,Endesa Quero+ (Depois 3 m -13%)  (FE+DD),,Fixo,Doméstico,Fatura eletrónica,Débito Direto,Simples,5.75,0.6603,0.183635,,,,,,True,True,True,,,https://www.endesa.pt/particulares/planos/luz/quero-mais-luz,"Desconto de 13% após 3 meses iniciais. Oferta de 12,3€ no primeiro mês (não incluído).",
Endesa,Endesa Quero+ (Depois 3 m -13%)  (FE+DD),,Fixo,Doméstico,Fatura eletrónica,Débito Direto,Simples,6.9,0.8428,0.183635,,,,,,True,True,True,,,https://www.endesa.pt/particulares/planos/luz/quero-mais-luz,"Desconto de 13% após 3 meses iniciais. Oferta de 12,3€ no primeiro mês (não incluído).",
Endesa,Endesa Quero+ (Depois 3 m -13%)  (FE+DD),,Fixo,Doméstico,Fatura eletrónica,Débito Direto,Simples,10.35,1.0279,0.183635,,,,,,True,True,True,,,https://www.endesa.pt/particulares/planos/luz/quero-mais-luz,"Desconto de 13% após 3 meses iniciais. Oferta de 12,3€ no primeiro mês (não incluído).",
Endesa,Endesa Quero+ (Depois 3 m -13%)  (FE+DD),,Fixo,Doméstico,Fatura eletrónica,Débito Direto,Simples,13.8,1.3362,0.183635,,,,,,True,True,True,,,https://www.endesa.pt/particulares/planos/luz/quero-mais-luz,"Desconto de 13% após 3 meses iniciais. Oferta de 12,3€ no primeiro mês (não incluído).",
Endesa,Endesa Quero+ (Depois 3 m -13%)  (FE+DD),,Fixo,Doméstico,Fatura eletrónica,Débito Direto,Simples,17.25,1.6651,0.183635,,,,,,True,True,True,,,https://www.endesa.pt/particulares/planos/luz/quero-mais-luz,"Desconto de 13% após 3 meses iniciais. Oferta de 12,3€ no primeiro mês (não incluído).",
Endesa,Endesa Quero+ (Depois 3 m -13%)  (FE+DD),,Fixo,Doméstico,Fatura eletrónica,Débito Direto,Simples,20.7,2.1342,0.183635,,,,,,True,True,True,,,https://www.endesa.pt/particulares/planos/luz/quero-mais-luz,"Desconto de 13% após 3 meses iniciais. Oferta de 12,3€ no primeiro mês (não incluído).",
Endesa,Endesa Quero+ (Depois 3 m -13%)  (FE+DD),,Fixo,Doméstico,Fatura eletrónica,Débito Direto,Bi-horário - Ciclo Diário,3.45,0.4379,,0.218415,0.158247,,,,True,True,True,,,https://www.endesa.pt/particulares/planos/luz/quero-mais-luz,"Desconto de 13% após 3 meses iniciais. Oferta de 12,3€ no primeiro mês (não incluído).",
Endesa,Endesa Quero+ (Depois 3 m -13%)  (FE+DD),,Fixo,Doméstico,Fatura eletrónica,Débito Direto,Bi-horário - Ciclo Diário,4.6,0.5189,,0.218415,0.158247,,,,True,True,True,,,https://www.endesa.pt/particulares/planos/luz/quero-mais-luz,"Desconto de 13% após 3 meses iniciais. Oferta de 12,3€ no primeiro mês (não incluído).",
Endesa,Endesa Quero+ (Depois 3 m -13%)  (FE+DD),,Fixo,Doméstico,Fatura eletrónica,Débito Direto,Bi-horário - Ciclo Diário,5.75,0.5903,,0.218415,0.158247,,,,True,True,True,,,https://www.endesa.pt/particulares/planos/luz/quero-mais-luz,"Desconto de 13% após 3 meses iniciais. Oferta de 12,3€ no primeiro mês (não incluído).",
